module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
onboarding,OnboardingController,PATCH,/onboarding/:id/approve,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; data: { applicationId: string; adminId: string; status: string; }; message: string; },"200, 404, 400, 401",src\modules\onboarding\onboarding.controller.ts,129
onboarding,OnboardingController,PATCH,/onboarding/:id/reject,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { reason: string }",{ success: boolean; data: { applicationId: string; adminId: string; status: string; reason: string; }; message: string; },"200, 404, 400, 401",src\modules\onboarding\onboarding.controller.ts,149
onboarding,OnboardingController,GET,/onboarding/statistics,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,{ success: boolean; data: { total: number; pending: number; approved: number; rejected: number; }; message: string; },"200, 401",src\modules\onboarding\onboarding.controller.ts,170
order,OrderCqrsController,POST,/orders-cqrs,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: CreateOrderDto,{ success: boolean; message: string; data: unknown; },"201, 400, 401",src\modules\order\order-cqrs.controller.ts,51
order,OrderCqrsController,PATCH,/orders-cqrs/:id/status,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateOrderStatusDto",{ success: boolean; message: string; data: unknown; },"200, 404, 400, 401",src\modules\order\order-cqrs.controller.ts,86
order,OrderCqrsController,POST,/orders-cqrs/:id/assign-driver,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { driverId: string }",{ success: boolean; message: string; data: unknown; },"201, 400, 401",src\modules\order\order-cqrs.controller.ts,115
order,OrderCqrsController,POST,/orders-cqrs/:id/cancel,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Param: string, @Body: { reason: string }",{ success: boolean; message: string; data: unknown; },"201, 400, 401",src\modules\order\order-cqrs.controller.ts,138
order,OrderCqrsController,GET,/orders-cqrs/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,{ success: boolean; data: unknown; },"200, 404, 401",src\modules\order\order-cqrs.controller.ts,168
order,OrderCqrsController,GET,/orders-cqrs,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,{ [key: string]: unknown; success: boolean; },"200, 401",src\modules\order\order-cqrs.controller.ts,187
order,OrderController,GET,/delivery/order,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order>","200, 401",src\modules\order\order.controller.ts,34
order,OrderController,POST,/delivery/order,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Body: CreateOrderDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401",src\modules\order\order.controller.ts,50
order,OrderController,GET,/delivery/order/user/:userId,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)","@Param: string, @Query: CursorPaginationDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order>","200, 404, 401",src\modules\order\order.controller.ts,71
order,OrderController,GET,/delivery/order/my-orders,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order>","200, 401",src\modules\order\order.controller.ts,93
order,OrderController,GET,/delivery/order/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order","200, 404, 401",src\modules\order\order.controller.ts,121
order,OrderController,POST,/delivery/order/:id/assign-driver,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { driverId: string }","import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 404",src\modules\order\order.controller.ts,135
order,OrderController,POST,/delivery/order/:id/notes,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { note: string }","{ success: boolean; note: { body: string; visibility: ""public"" | ""internal""; byRole: string; byId: string; createdAt: Date; }; }","201, 400, 401, 200, 404",src\modules\order\order.controller.ts,166
order,OrderController,GET,/delivery/order/:id/notes,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ notes: Note[]; },"200, 404, 401",src\modules\order\order.controller.ts,198
order,OrderController,GET,/delivery/order/vendor/orders,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.VENDOR_JWT)",@Query: CursorPaginationDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order>","200, 401",src\modules\order\order.controller.ts,212
order,OrderController,POST,/delivery/order/:id/vendor-accept,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.VENDOR_JWT)",@Param: string,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 404, 403",src\modules\order\order.controller.ts,225
order,OrderController,POST,/delivery/order/:id/vendor-cancel,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.VENDOR_JWT)","@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 404, 403",src\modules\order\order.controller.ts,245
order,OrderController,POST,/delivery/order/:id/pod,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { imageUrl: string; signature?: string; notes?: string }",{ success: boolean; },"201, 400, 401, 200, 404, 403",src\modules\order\order.controller.ts,276
order,OrderController,GET,/delivery/order/:id/pod,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ proofOfDelivery: { imageUrl: string; signature?: string | undefined; notes?: string | undefined; uploadedAt: Date; uploadedBy: string; } | null; },"200, 404, 401",src\modules\order\order.controller.ts,310
order,OrderController,POST,/delivery/order/:id/cancel,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)","@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 404",src\modules\order\order.controller.ts,324
order,OrderController,POST,/delivery/order/:id/return,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)","@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 404",src\modules\order\order.controller.ts,354
order,OrderController,POST,/delivery/order/:id/rate,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)","@Param: string, @Body: { rating: number; comment?: string }",{ success: boolean; rating: number; comment: string | undefined; },"201, 400, 401, 200, 404",src\modules\order\order.controller.ts,386
order,OrderController,POST,/delivery/order/:id/repeat,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 404",src\modules\order\order.controller.ts,426
order,OrderController,PATCH,/delivery/order/:id/admin-status,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { status: string; reason?: string }","import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400, 401",src\modules\order\order.controller.ts,450
order,OrderController,GET,/delivery/order/export,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Query: string, @Query: string, @Query: string",{ total: number; orders: { id: unknown; userName: string | undefined; userPhone: string | undefined; driverName: string | undefined; status: string; totalAmount: number; createdAt: Date; }[]; },"200, 401",src\modules\order\order.controller.ts,470
order,OrderController,GET,/delivery/order/:id/tracking,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ orderId: unknown; status: string; statusHistory: unknown; driver: { name: string | undefined; phone: string | undefined; location: unknown; } | null; estimatedDeliveryTime: Date | undefined; deliveryAddress: unknown; },"200, 404, 401",src\modules\order\order.controller.ts,506
order,OrderController,POST,/delivery/order/:id/schedule,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { scheduledDate: string }","{ success: boolean; message: string; order: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }; }","201, 400, 401, 200, 404",src\modules\order\order.controller.ts,518
order,OrderController,GET,/delivery/order/public/:id/status,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Public",@Param: string,{ status: string; updatedAt: Date; estimatedDelivery: Date | undefined; },"200, 404, 401",src\modules\order\order.controller.ts,553
order,OrderController,GET,/delivery/order/:id/live-tracking,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ orderId: unknown; status: string; driver: { id: unknown; name: string | undefined; phone: string | undefined; currentLocation: unknown; rating: number | undefined; } | null; estimatedArrival: Date | undefined; lastUpdate: Date; },"200, 404, 401",src\modules\order\order.controller.ts,572
order,OrderController,GET,/delivery/order/:id/driver-eta,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ orderId: unknown; estimatedMinutes: number; estimatedArrivalTime: Date; distance: number; driverLocation: unknown; },"200, 404, 401",src\modules\order\order.controller.ts,584
order,OrderController,POST,/delivery/order/:id/update-location,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT)","@Param: string, @Body: { lat: number; lng: number }",{ success: boolean; message: string; location: { lat: number; lng: number; }; timestamp: Date; },"201, 400, 401, 200, 404, 403",src\modules\order\order.controller.ts,596
order,OrderController,GET,/delivery/order/:id/route-history,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ orderId: string; route: never[]; totalDistance: number; duration: number; },"200, 404, 401",src\modules\order\order.controller.ts,628
order,OrderController,GET,/delivery/order/:id/delivery-timeline,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.FIREBASE)",@Param: string,{ orderId: unknown; events: { status: string; timestamp: Date; description: string; }[]; },"200, 404, 401",src\modules\order\order.controller.ts,640
promotion,PromotionController,GET,/promotions/by-placement,,@Query: GetPromotionsByPlacementDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/promotion/entities/promotion.entity"").Promotion[]","200, 401",src\modules\promotion\promotion.controller.ts,31
promotion,PromotionController,POST,/promotions/:id/click,,@Param: string,{ message: string; },"201, 400, 401",src\modules\promotion\promotion.controller.ts,42
promotion,PromotionController,POST,/promotions/:id/conversion,,@Param: string,{ message: string; },"201, 400, 401",src\modules\promotion\promotion.controller.ts,53
promotion,PromotionController,POST,/promotions,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreatePromotionDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/promotion/entities/promotion.entity"").Promotion","201, 400, 401",src\modules\promotion\promotion.controller.ts,66
